Periodo;Mes;Ano;Basicas;Dependentes;Estilo;Viagens;Patrimonial;Financiamento 1;Financiamento 2;Financiamento 3;Financiamento 4;Financiamento 5;Despesas Totais;Receita Fixa;Receita Variavel;Receita Patrimonio;INSS;Receitas Totais;CS;Portf Inicial;Total Vendas;Projetos;Saving;Renta $;Portf Final
49278;dezembro;2034;23000.00;16000.00;13000.00;55426.00;2681.39;4643.95;11561.06;9259.40;0.00;0.00;135571.81;70000.00;0.00;15035.20;0.00;85035.20;;5407219.51;0.00;0.00;-50536.61;0.00;5374384.73
49309;janeiro;2035;23000.00;17000.00;13000.00;0.00;2681.39;4643.95;11499.04;9259.40;0.00;0.00;81083.78;70000.00;0.00;15035.20;0.00;909440.08;;5374384.73;824404.88;0.00;828356.29;0.00;6220335.36
49340;fevereiro;2035;23000.00;17000.00;13000.00;0.00;3150.00;4643.95;11437.02;0.00;0.00;0.00;72230.97;70000.00;0.00;3950.00;0.00;73950.00;;6220335.36;0.00;0.00;1719.03;0.00;6242418.15
49368;março;2035;23000.00;17000.00;13000.00;0.00;1850.00;4643.95;11375.00;0.00;0.00;0.00;70868.95;70000.00;0.00;3950.00;0.00;73950.00;;6242418.15;0.00;0.00;3081.05;0.00;6265935.25
49399;abril;2035;23000.00;17000.00;13000.00;0.00;1850.00;4643.95;11312.98;0.00;0.00;0.00;70806.93;135000.00;0.00;3950.00;0.00;138950.00;;6265935.25;0.00;0.00;68143.07;0.00;6354591.36
49429;maio;2035;23000.00;17000.00;13000.00;0.00;1850.00;4643.95;11250.96;0.00;0.00;0.00;70744.91;70000.00;0.00;3950.00;0.00;73950.00;;6354591.36;0.00;0.00;3205.09;0.00;6378599.73
49460;junho;2035;23000.00;17000.00;13000.00;0.00;1850.00;4643.95;11188.94;0.00;0.00;0.00;70682.89;70000.00;0.00;3950.00;0.00;73950.00;;6378599.73;0.00;0.00;3267.11;0.00;6402748.72
49490;julho;2035;23000.00;17000.00;13000.00;55426.00;1850.00;4643.95;11126.92;0.00;0.00;0.00;126046.87;70000.00;0.00;3950.00;0.00;73950.00;;6402748.72;0.00;0.00;-52096.87;0.00;6371612.79
49521;agosto;2035;23000.00;17000.00;13000.00;0.00;1850.00;4643.95;11064.90;0.00;0.00;0.00;70558.85;70000.00;0.00;3950.00;0.00;73950.00;;6371612.79;0.00;0.00;3391.15;0.00;6395862.95
49552;setembro;2035;23000.00;17000.00;13000.00;0.00;1850.00;4643.95;11002.87;0.00;0.00;0.00;70496.82;70000.00;0.00;3950.00;0.00;73950.00;;6395862.95;0.00;0.00;3453.18;0.00;6420254.51
49582;outubro;2035;23000.00;17000.00;13000.00;0.00;1850.00;4643.95;10940.85;0.00;0.00;0.00;70434.80;70000.00;0.00;3950.00;0.00;73950.00;;6420254.51;0.00;0.00;3515.20;0.00;6444787.95
49613;novembro;2035;23000.00;17000.00;13000.00;0.00;1850.00;4643.95;10878.83;0.00;0.00;0.00;70372.78;136666.33;0.00;3950.00;0.00;140616.33;;6444787.95;0.00;0.00;70243.55;0.00;6536130.06
49643;dezembro;2035;23000.00;17000.00;13000.00;55426.00;1850.00;4643.95;10816.81;0.00;0.00;0.00;125736.76;70000.00;0.00;3950.00;0.00;73950.00;;6536130.06;0.00;0.00;-51786.76;0.00;6505740.89
49674;janeiro;2036;23000.00;11000.00;13000.00;0.00;1850.00;4643.95;10754.79;0.00;0.00;0.00;64248.74;70000.00;0.00;3950.00;0.00;532891.18;;6505740.89;458941.18;0.00;468642.44;0.00;6995681.43
49705;fevereiro;2036;23000.00;11000.00;13000.00;0.00;2200.00;0.00;10692.77;0.00;0.00;0.00;59892.77;70000.00;0.00;0.00;0.00;70000.00;;6995681.43;0.00;0.00;10107.23;0.00;7028690.70
49734;março;2036;23000.00;11000.00;13000.00;0.00;1000.00;0.00;10630.75;0.00;0.00;0.00;58630.75;70000.00;0.00;0.00;0.00;70000.00;;7028690.70;0.00;0.00;11369.25;0.00;7063070.06
49765;abril;2036;23000.00;11000.00;13000.00;0.00;1000.00;0.00;10568.73;0.00;0.00;0.00;58568.73;135000.00;0.00;0.00;0.00;135000.00;;7063070.06;0.00;0.00;76431.27;0.00;7162623.99
49795;maio;2036;23000.00;11000.00;13000.00;0.00;1000.00;0.00;10506.71;0.00;0.00;0.00;58506.71;70000.00;0.00;0.00;0.00;70000.00;;7162623.99;0.00;0.00;11493.29;0.00;7197565.85
49826;junho;2036;23000.00;11000.00;13000.00;0.00;1000.00;0.00;10444.68;0.00;0.00;0.00;58444.68;70000.00;0.00;0.00;0.00;70000.00;;7197565.85;0.00;0.00;11555.32;0.00;7232684.12
49856;julho;2036;23000.00;11000.00;13000.00;55426.00;1000.00;0.00;10382.66;0.00;0.00;0.00;113808.66;70000.00;0.00;0.00;0.00;70000.00;;7232684.12;0.00;0.00;-43808.66;0.00;7212553.38
49887;agosto;2036;23000.00;11000.00;13000.00;0.00;1000.00;0.00;10320.64;0.00;0.00;0.00;58320.64;70000.00;0.00;0.00;0.00;70000.00;;7212553.38;0.00;0.00;11679.36;0.00;7247844.76
49918;setembro;2036;23000.00;11000.00;13000.00;0.00;1000.00;0.00;10258.62;0.00;0.00;0.00;58258.62;70000.00;0.00;0.00;0.00;70000.00;;7247844.76;0.00;0.00;11741.38;0.00;7283313.70
49948;outubro;2036;23000.00;11000.00;13000.00;0.00;1000.00;0.00;10196.60;0.00;0.00;0.00;58196.60;70000.00;0.00;0.00;0.00;70000.00;;7283313.70;0.00;0.00;11803.40;0.00;7318960.77
49979;novembro;2036;23000.00;11000.00;13000.00;0.00;1000.00;0.00;10134.58;0.00;0.00;0.00;58134.58;136666.33;0.00;0.00;0.00;136666.33;;7318960.77;0.00;0.00;78531.75;0.00;7421452.90
50009;dezembro;2036;23000.00;11000.00;13000.00;55426.00;1000.00;0.00;10072.56;0.00;0.00;0.00;213498.56;70000.00;0.00;0.00;0.00;70000.00;;7421452.90;0.00;100000.00;-143498.56;0.00;7302250.24
50040;janeiro;2037;23000.00;5000.00;13000.00;0.00;1000.00;0.00;10010.54;0.00;0.00;0.00;52010.54;70000.00;0.00;0.00;0.00;70000.00;;7302250.24;0.00;0.00;17989.46;0.00;7344145.37
50071;fevereiro;2037;23000.00;5000.00;13000.00;0.00;2200.00;0.00;9948.52;0.00;0.00;0.00;53148.52;70000.00;0.00;0.00;0.00;70000.00;;7344145.37;0.00;0.00;16851.48;0.00;7385039.68
50099;março;2037;23000.00;5000.00;13000.00;0.00;1000.00;0.00;9886.49;0.00;0.00;0.00;51886.49;70000.00;0.00;0.00;0.00;70000.00;;7385039.68;0.00;0.00;18113.51;0.00;7427329.88
50130;abril;2037;23000.00;5000.00;13000.00;0.00;1000.00;0.00;9824.47;0.00;0.00;0.00;51824.47;135000.00;0.00;0.00;0.00;135000.00;;7427329.88;0.00;0.00;83175.53;0.00;7534820.55
50160;maio;2037;23000.00;5000.00;13000.00;0.00;1000.00;0.00;9762.45;0.00;0.00;0.00;51762.45;70000.00;0.00;0.00;0.00;70000.00;;7534820.55;0.00;0.00;18237.55;0.00;7577725.14
50191;junho;2037;23000.00;5000.00;13000.00;0.00;1000.00;0.00;9700.43;0.00;0.00;0.00;51700.43;70000.00;0.00;0.00;0.00;70000.00;;7577725.14;0.00;0.00;18299.57;0.00;7620832.21
50221;julho;2037;23000.00;5000.00;13000.00;55426.00;1000.00;0.00;9638.41;0.00;0.00;0.00;107064.41;70000.00;0.00;0.00;0.00;70000.00;;7620832.21;0.00;0.00;-37064.41;0.00;7608716.42
50252;agosto;2037;23000.00;5000.00;13000.00;0.00;1000.00;0.00;9576.39;0.00;0.00;0.00;51576.39;70000.00;0.00;0.00;0.00;70000.00;;7608716.42;0.00;0.00;18423.61;0.00;7652048.99
50283;setembro;2037;23000.00;5000.00;13000.00;0.00;1000.00;0.00;9514.37;0.00;0.00;0.00;51514.37;70000.00;0.00;0.00;0.00;70000.00;;7652048.99;0.00;0.00;18485.63;0.00;7695585.44
50313;outubro;2037;23000.00;5000.00;13000.00;0.00;1000.00;0.00;9452.35;0.00;0.00;0.00;51452.35;70000.00;0.00;0.00;0.00;70000.00;;7695585.44;0.00;0.00;18547.65;0.00;7739326.44
50344;novembro;2037;23000.00;5000.00;13000.00;0.00;1000.00;0.00;9390.33;0.00;0.00;0.00;51390.33;136666.33;0.00;0.00;0.00;136666.33;;7739326.44;0.00;0.00;85276.00;0.00;7849938.98
50374;dezembro;2037;23000.00;5000.00;13000.00;55426.00;1000.00;0.00;9328.31;0.00;0.00;0.00;106754.31;70000.00;0.00;0.00;0.00;70000.00;;7849938.98;0.00;0.00;-36754.31;0.00;7838883.33
50405;janeiro;2038;23000.00;11085.20;13000.00;0.00;1000.00;0.00;9266.28;0.00;0.00;0.00;57351.48;70000.00;0.00;0.00;0.00;70000.00;;7838883.33;0.00;0.00;12648.52;0.00;7877194.31
50436;fevereiro;2038;23000.00;11085.20;13000.00;0.00;2200.00;0.00;9204.26;0.00;0.00;0.00;58489.46;70000.00;0.00;0.00;0.00;70000.00;;7877194.31;0.00;0.00;11510.54;0.00;7914492.74
50464;março;2038;23000.00;11085.20;13000.00;0.00;1000.00;0.00;9142.24;0.00;0.00;0.00;57227.44;70000.00;0.00;0.00;0.00;70000.00;;7914492.74;0.00;0.00;12772.56;0.00;7953175.28
50495;abril;2038;23000.00;11085.20;13000.00;0.00;1000.00;0.00;9080.22;0.00;0.00;0.00;57165.42;135000.00;0.00;0.00;0.00;135000.00;;7953175.28;0.00;0.00;77834.58;0.00;8057046.49
50525;maio;2038;23000.00;11085.20;13000.00;0.00;1000.00;0.00;9018.20;0.00;0.00;0.00;57103.40;70000.00;0.00;0.00;0.00;70000.00;;8057046.49;0.00;0.00;12896.60;0.00;8096319.76
50556;junho;2038;23000.00;11085.20;13000.00;0.00;1000.00;0.00;8956.18;0.00;0.00;0.00;57041.38;70000.00;0.00;0.00;0.00;70000.00;;8096319.76;0.00;0.00;12958.62;0.00;8135783.63
50586;julho;2038;23000.00;11085.20;13000.00;55426.00;1000.00;0.00;8894.16;0.00;0.00;0.00;112405.36;70000.00;0.00;0.00;0.00;70000.00;;8135783.63;0.00;0.00;-42405.36;0.00;8120012.71
50617;agosto;2038;23000.00;11085.20;13000.00;0.00;1000.00;0.00;8832.14;0.00;0.00;0.00;56917.34;70000.00;0.00;0.00;0.00;70000.00;;8120012.71;0.00;0.00;13082.66;0.00;8159678.18
50648;setembro;2038;23000.00;11085.20;13000.00;0.00;1000.00;0.00;8770.12;0.00;0.00;0.00;56855.32;70000.00;0.00;0.00;0.00;70000.00;;8159678.18;0.00;0.00;13144.68;0.00;8199535.53
50678;outubro;2038;23000.00;11085.20;13000.00;0.00;1000.00;0.00;8708.09;0.00;0.00;0.00;56793.29;70000.00;0.00;0.00;0.00;70000.00;;8199535.53;0.00;0.00;13206.71;0.00;8239585.38
50709;novembro;2038;23000.00;11085.20;13000.00;0.00;1000.00;0.00;8646.07;0.00;0.00;0.00;56731.27;136666.33;0.00;0.00;0.00;136666.33;;8239585.38;0.00;0.00;79935.06;0.00;8346494.70
50739;dezembro;2038;23000.00;11085.20;13000.00;55426.00;1000.00;0.00;8584.05;0.00;0.00;0.00;212095.25;70000.00;0.00;0.00;0.00;70000.00;;8346494.70;0.00;100000.00;-142095.25;0.00;8231723.70
50770;janeiro;2039;23000.00;6000.00;13000.00;0.00;1000.00;0.00;8522.03;0.00;0.00;0.00;51522.03;70000.00;0.00;0.00;0.00;70000.00;;8231723.70;0.00;0.00;18477.97;0.00;8277150.19
50801;fevereiro;2039;23000.00;6000.00;13000.00;0.00;2200.00;0.00;8460.01;0.00;0.00;0.00;52660.01;70000.00;0.00;0.00;0.00;70000.00;;8277150.19;0.00;0.00;17339.99;0.00;8321587.41
50829;março;2039;23000.00;6000.00;13000.00;0.00;1000.00;0.00;8397.99;0.00;0.00;0.00;51397.99;70000.00;0.00;0.00;0.00;70000.00;;8321587.41;0.00;0.00;18602.01;0.00;8367432.14
50860;abril;2039;23000.00;6000.00;13000.00;0.00;1000.00;0.00;8335.97;0.00;0.00;0.00;51335.97;135000.00;0.00;0.00;0.00;135000.00;;8367432.14;0.00;0.00;83664.03;0.00;8478488.96
50890;maio;2039;23000.00;6000.00;13000.00;0.00;1000.00;0.00;8273.95;0.00;0.00;0.00;51273.95;70000.00;0.00;0.00;0.00;70000.00;;8478488.96;0.00;0.00;18726.05;0.00;8524971.38
50921;junho;2039;23000.00;6000.00;13000.00;0.00;1000.00;0.00;8211.93;0.00;0.00;0.00;51211.93;70000.00;0.00;0.00;0.00;70000.00;;8524971.38;0.00;0.00;18788.07;0.00;8571668.00
50951;julho;2039;23000.00;6000.00;13000.00;55426.00;1000.00;0.00;8149.90;0.00;0.00;0.00;106575.90;70000.00;0.00;0.00;0.00;70000.00;;8571668.00;0.00;0.00;-36575.90;0.00;8563153.50
50982;agosto;2039;23000.00;6000.00;13000.00;0.00;1000.00;0.00;8087.88;0.00;0.00;0.00;51087.88;70000.00;0.00;0.00;0.00;70000.00;;8563153.50;0.00;0.00;18912.12;0.00;8610099.16
51013;setembro;2039;23000.00;6000.00;13000.00;0.00;1000.00;0.00;8025.86;0.00;0.00;0.00;51025.86;70000.00;0.00;0.00;0.00;70000.00;;8610099.16;0.00;0.00;18974.14;0.00;8657260.52
51043;outubro;2039;23000.00;6000.00;13000.00;0.00;1000.00;0.00;7963.84;0.00;0.00;0.00;50963.84;70000.00;0.00;0.00;0.00;70000.00;;8657260.52;0.00;0.00;19036.16;0.00;8704638.30
51074;novembro;2039;23000.00;6000.00;13000.00;0.00;1000.00;0.00;7901.82;0.00;0.00;0.00;50901.82;136666.33;0.00;0.00;0.00;136666.33;;8704638.30;0.00;0.00;85764.51;0.00;8818899.53
51104;dezembro;2039;23000.00;6000.00;13000.00;55426.00;1000.00;0.00;7839.80;0.00;0.00;0.00;106265.80;70000.00;0.00;0.00;0.00;70000.00;;8818899.53;0.00;0.00;-36265.80;0.00;8811504.51
51135;janeiro;2040;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;8811504.51;0.00;0.00;27000.00;0.00;8867351.08
51166;fevereiro;2040;23000.00;6000.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;44200.00;70000.00;0.00;0.00;0.00;70000.00;;8867351.08;0.00;0.00;25800.00;0.00;8922180.48
51195;março;2040;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;8922180.48;0.00;0.00;27000.00;0.00;8978389.38
51226;abril;2040;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;135000.00;0.00;0.00;0.00;135000.00;;8978389.38;0.00;0.00;92000.00;0.00;9099782.29
51256;maio;2040;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;9099782.29;0.00;0.00;27000.00;0.00;9156572.61
51287;junho;2040;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;9156572.61;0.00;0.00;27000.00;0.00;9213548.84
51317;julho;2040;23000.00;6000.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;98426.00;70000.00;0.00;0.00;0.00;70000.00;;9213548.84;0.00;0.00;-28426.00;0.00;9215285.61
51348;agosto;2040;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;9215285.61;0.00;0.00;27000.00;0.00;9272454.05
51379;setembro;2040;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;9272454.05;0.00;0.00;27000.00;0.00;9329809.66
51409;outubro;2040;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;9329809.66;0.00;0.00;27000.00;0.00;9387353.02
51440;novembro;2040;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;136666.33;0.00;0.00;0.00;136666.33;;9387353.02;0.00;0.00;93666.33;0.00;9511751.11
51470;dezembro;2040;23000.00;6000.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;98426.00;70000.00;0.00;0.00;0.00;70000.00;;9511751.11;0.00;0.00;-28426.00;0.00;9514464.10
51501;janeiro;2041;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;9514464.10;0.00;0.00;27000.00;0.00;9572611.98
51532;fevereiro;2041;23000.00;6000.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;44200.00;70000.00;0.00;0.00;0.00;70000.00;;9572611.98;0.00;0.00;25800.00;0.00;9629750.22
51560;março;2041;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;9629750.22;0.00;0.00;27000.00;0.00;9688275.52
51591;abril;2041;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;135000.00;0.00;0.00;0.00;135000.00;;9688275.52;0.00;0.00;92000.00;0.00;9811992.41
51621;maio;2041;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;9811992.41;0.00;0.00;27000.00;0.00;9871114.32
51652;junho;2041;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;9871114.32;0.00;0.00;27000.00;0.00;9930429.78
51682;julho;2041;23000.00;6000.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;98426.00;70000.00;0.00;0.00;0.00;70000.00;;9930429.78;0.00;0.00;-28426.00;0.00;9934513.43
51713;agosto;2041;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;9934513.43;0.00;0.00;27000.00;0.00;9994036.44
51744;setembro;2041;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;9994036.44;0.00;0.00;27000.00;0.00;10053754.31
51774;outubro;2041;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;10053754.31;0.00;0.00;27000.00;0.00;10113667.69
51805;novembro;2041;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;136666.33;0.00;0.00;0.00;136666.33;;10113667.69;0.00;0.00;93666.33;0.00;10240443.53
51835;dezembro;2041;23000.00;6000.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;98426.00;70000.00;0.00;0.00;0.00;70000.00;;10240443.53;0.00;0.00;-28426.00;0.00;10245542.08
51866;janeiro;2042;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;10245542.08;0.00;0.00;27000.00;0.00;10306083.32
51897;fevereiro;2042;23000.00;6000.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;44200.00;70000.00;0.00;0.00;0.00;70000.00;;10306083.32;0.00;0.00;25800.00;0.00;10365622.75
51925;março;2042;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;10365622.75;0.00;0.00;27000.00;0.00;10426557.11
51956;abril;2042;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;135000.00;0.00;0.00;0.00;135000.00;;10426557.11;0.00;0.00;92000.00;0.00;10552690.94
51986;maio;2042;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;10552690.94;0.00;0.00;27000.00;0.00;10614237.71
52017;junho;2042;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;10614237.71;0.00;0.00;27000.00;0.00;10675985.96
52047;julho;2042;23000.00;6000.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;98426.00;70000.00;0.00;0.00;0.00;70000.00;;10675985.96;0.00;0.00;-28426.00;0.00;10682510.36
52078;agosto;2042;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;10682510.36;0.00;0.00;27000.00;0.00;10744482.12
52109;setembro;2042;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;10744482.12;0.00;0.00;27000.00;0.00;10806656.76
52139;outubro;2042;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;10806656.76;0.00;0.00;27000.00;0.00;10869034.94
52170;novembro;2042;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;136666.33;0.00;0.00;0.00;136666.33;;10869034.94;0.00;0.00;93666.33;0.00;10998283.66
52200;dezembro;2042;23000.00;6000.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;98426.00;70000.00;0.00;0.00;0.00;70000.00;;10998283.66;0.00;0.00;-28426.00;0.00;11005863.18
52231;janeiro;2043;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;11005863.18;0.00;0.00;27000.00;0.00;11068893.51
52262;fevereiro;2043;23000.00;6000.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;44200.00;70000.00;0.00;0.00;0.00;70000.00;;11068893.51;0.00;0.00;25800.00;0.00;11130930.19
52290;março;2043;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;11130930.19;0.00;0.00;27000.00;0.00;11194369.96
52321;abril;2043;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;135000.00;0.00;0.00;0.00;135000.00;;11194369.96;0.00;0.00;92000.00;0.00;11323017.41
52351;maio;2043;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;11323017.41;0.00;0.00;27000.00;0.00;11387086.02
52382;junho;2043;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;11387086.02;0.00;0.00;27000.00;0.00;11451364.38
52412;julho;2043;23000.00;6000.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;98426.00;70000.00;0.00;0.00;0.00;70000.00;;11451364.38;0.00;0.00;-28426.00;0.00;11460427.17
52443;agosto;2043;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;11460427.17;0.00;0.00;27000.00;0.00;11524945.62
52474;setembro;2043;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;11524945.62;0.00;0.00;27000.00;0.00;11589675.30
52504;outubro;2043;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;70000.00;0.00;0.00;0.00;70000.00;;11589675.30;0.00;0.00;27000.00;0.00;11654616.88
52535;novembro;2043;23000.00;6000.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;43000.00;136666.33;0.00;0.00;0.00;136666.33;;11654616.88;0.00;0.00;93666.33;0.00;11786437.39
52565;dezembro;2043;23000.00;6000.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;98426.00;70000.00;0.00;0.00;0.00;70000.00;;11786437.39;0.00;0.00;-28426.00;0.00;11796597.12
52596;janeiro;2044;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;11796597.12;0.00;0.00;33000.00;0.00;11868216.11
52627;fevereiro;2044;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;70000.00;0.00;0.00;0.00;70000.00;;11868216.11;0.00;0.00;31800.00;0.00;11938869.56
52656;março;2044;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;11938869.56;0.00;0.00;33000.00;0.00;12010954.31
52687;abril;2044;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;135000.00;0.00;0.00;0.00;135000.00;;12010954.31;0.00;0.00;98000.00;0.00;12148275.05
52717;maio;2044;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;12148275.05;0.00;0.00;33000.00;0.00;12221045.34
52748;junho;2044;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;12221045.34;0.00;0.00;33000.00;0.00;12294053.86
52778;julho;2044;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;12294053.86;0.00;0.00;-22426.00;0.00;12311875.40
52809;agosto;2044;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;12311875.40;0.00;0.00;33000.00;0.00;12385181.27
52840;setembro;2044;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;12385181.27;0.00;0.00;33000.00;0.00;12458727.13
52870;outubro;2044;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;12458727.13;0.00;0.00;33000.00;0.00;12532513.77
52901;novembro;2044;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;136666.33;0.00;0.00;0.00;136666.33;;12532513.77;0.00;0.00;99666.33;0.00;12673208.28
52931;dezembro;2044;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;70000.00;0.00;0.00;0.00;70000.00;;12673208.28;0.00;0.00;-22426.00;0.00;12692271.07
52962;janeiro;2045;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;70000.00;0.00;0.00;0.00;70000.00;;12692271.07;0.00;0.00;33000.00;0.00;12766822.26
52993;fevereiro;2045;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;70000.00;0.00;0.00;0.00;70000.00;;12766822.26;0.00;0.00;31800.00;0.00;12840417.52
